id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,price_per_room
17642091,https://www.airbnb.com/rooms/17642091,20241204171216,1733270400000,city scrape,Audrey & Nick's Place,"Audrey and Nick’s place is a comfortable, spacious studio with a private entrance, and all the comforts of home.  It is located in the renovated basement of a 19th century farmhouse and is fully apportioned with a queen size bed, a large bathroom with a deep tub and access to both front and back yards.  It has all the basics, and then some.  It is a perfect base of operations for days and nights on the town or around the Bay and a great place to stay in and get things done.","Bernal Heights is an urban village built onto a hill.  As a result, it is one of the more magical neighborhoods of San Francisco.  Walks in Bernal Heights include numerous stairway streets, hidden mini-parks and gardens, panoramic views of the city and the bay, and frequent opportunities for refreshment breaks at corner stores, cafes, restaurants and bars. This is an urban hiker’s paradise! To really get the full neighborhood experience you’ll have to take it off-roading since some areas are only accessible by foot, but even if you stick to streets you’ll still fall in love with the whimsical charm around every corner. <br /><br />There are numerous coffee shops in the immediate vicinity, and the famous Mitchell's ice cream is just two blocks away. If you are craving a San Francisco burrito, Taqueria Can-Cun is just around the corner.  Some other noteworthy restaurants just a stone's throw away are Baby Blues BBQ, The Front Porch (soul food), Blue Plate (new-style American), ICHI+NI (s",https://a0.muscache.com/pictures/af76c76b-0282-439a-ae00-396939ac614b.jpg,6641931,https://www.airbnb.com/users/show/6641931,Audrey,1442188800000,"San Francisco, CA","I am an ESL teacher at City College of San Francisco. I was born in Oakland and have lived in the Bay Area most of my life. Nick is from Brooklyn, but attended UC Santa Cruz for college. He is a Criminal Defense Investigator. We have two daughters: one in elementary school and one in middle school. We enjoy traveling alone and as a family and meeting new people.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/df08598b-e43f-4835-a5ad-1c6a2fe9de2c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/df08598b-e43f-4835-a5ad-1c6a2fe9de2c.jpg?aki_policy=profile_x_medium,Bernal Heights,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Bernal Heights,,37.74503,-122.41992,Entire guest suite,Entire home/apt,3,1,1 bath,2,1,"[""Wifi"", ""Heating"", ""Shampoo"", ""Smoke alarm"", ""First aid kit"", ""Keypad"", ""Iron"", ""Hot water"", ""Hangers"", ""Kitchen"", ""Self check-in"", ""TV"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Pack \u2019n play/Travel crib"", ""Essentials"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Children\u2019s books and toys"", ""Carbon monoxide alarm"", ""Private entrance""]",$105.00,2,1125,2,2,1125,1125,2,1125,,t,3,26,50,96,1733270400000,292,41,2,1498348800000,1731974400000,4.93,4.95,4.95,4.97,4.96,4.81,4.83,STR-0002145,f,1,1,0,0,3.22,52.50
21804276,https://www.airbnb.com/rooms/21804276,20241204171216,1733270400000,city scrape,Relaxing and Comfortable Home Away From Home,"Welcome to this cozy home away from your home! A quiet neighborhood with easy access to downtown San Francisco, the two main highways (101 and 280), BART subway, and the amazing McLaren park just three blocks away.<br /><br />Perfectly designed for business travelers, individuals, or couples to have a relaxing place and have everything you need while you're visiting San Francisco.",A minimum stay of 30 days is required.,https://a0.muscache.com/pictures/3d182fd4-88f8-4bca-b502-a8396e6113a3.jpg,1857594,https://www.airbnb.com/users/show/1857594,William,1330819200000,"San Francisco, CA",My wife Hope and I love meeting new people and exploring different cities. We love experiencing all a city has to offer during the day and then coming back to a restful place to recharge. ,N/A,N/A,100%,t,https://a0.muscache.com/im/pictures/user/64f90258-ba4d-4b9e-95d8-549e56b245b7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/64f90258-ba4d-4b9e-95d8-549e56b245b7.jpg?aki_policy=profile_x_medium,Portola,1,2,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Excelsior,,37.72804,-122.41883,Entire guest suite,Entire home/apt,3,1,1 bath,2,2,"[""Wifi"", ""Heating"", ""Shampoo"", ""Smoke alarm"", ""Fire pit"", ""Dishwasher"", ""First aid kit"", ""Keypad"", ""Iron"", ""Oven"", ""Private patio or balcony"", ""Hot water"", ""Microwave"", ""Hangers"", ""Free dryer \u2013 In building"", ""HDTV with Chromecast"", ""Outdoor dining area"", ""Kitchen"", ""Shared backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""Self check-in"", ""Dishes and silverware"", ""Free street parking"", ""Hair dryer"", ""Dedicated workspace"", ""Fire extinguisher"", ""Long term stays allowed"", ""Refrigerator"", ""Exterior security cameras on property"", ""Cooking basics"", ""Stove"", ""Coffee maker"", ""Private entrance"", ""Luggage dropoff allowed"", ""Free washer \u2013 In building"", ""Carbon monoxide alarm"", ""Essentials""]",$105.00,30,120,30,30,120,120,30,120,,t,10,12,23,288,1733270400000,32,5,0,1527379200000,1730419200000,5,5,4.94,5,5,4.81,4.91,,f,1,1,0,0,0.4,52.50
45814991,https://www.airbnb.com/rooms/45814991,20241204171216,1733270400000,city scrape,Cozy Garden Apartment in Sunny Mission District,"This 950 sqft 2 bedroom guest suite is a rare find in the city of San Francisco. The living and dining areas are cozy, and the bedrooms are large and full of light. Located in the heart of the historic Mission district, our lovely home is minutes away from SF General hospital, ~15 min drive/Uber to the airport, and steps away from 24th street restaurants and bars. We're a 13 min walk from 24th street Bart, and a 15 min walk to the lively Valencia street.","We are right off of 24th street close to many restaurants, bars, bookshops and coffee shops!",https://a0.muscache.com/pictures/67ef9383-67a1-4d54-9d89-0d972deeb2e4.jpg,3240477,https://www.airbnb.com/users/show/3240477,Rick,1344729600000,"San Francisco, CA","I'm from San Francisco, CA, am passionate about healthcare technology. I like to travel, play sports, and couldn't live without music.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/dead16bd-9c38-44c6-8aa0-bdd6a98cd45c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/dead16bd-9c38-44c6-8aa0-bdd6a98cd45c.jpg?aki_policy=profile_x_medium,Mission District,1,4,"['email', 'phone']",t,t,Neighborhood highlights,Mission,,37.75301,-122.40835,Entire rental unit,Entire home/apt,4,1,1 bath,2,2,"[""Heating"", ""Shampoo"", ""Shared patio or balcony"", ""Bed linens"", ""Wine glasses"", ""Smoke alarm"", ""Fire pit"", ""Free washer \u2013 In unit"", ""First aid kit"", ""Iron"", ""Bathtub"", ""Oven"", ""Hot water"", ""Laundromat nearby"", ""Freezer"", ""Microwave"", ""Cleaning products"", ""Hangers"", ""55 inch HDTV with Netflix"", ""Extra pillows and blankets"", ""Outdoor dining area"", ""Kitchen"", ""Clothing storage: closet"", ""Board games"", ""BBQ grill"", ""Shared backyard \u2013 Fully fenced"", ""Fast wifi \u2013 174 Mbps"", ""Outdoor furniture"", ""Conditioner"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Garden view"", ""Shower gel"", ""Dishes and silverware"", ""Free street parking"", ""Hair dryer"", ""Dedicated workspace"", ""Paid parking off premises"", ""Refrigerator"", ""Gas stove"", ""Cooking basics"", ""Baking sheet"", ""Portable fans"", ""Coffee maker"", ""Private entrance"", ""Hot water kettle"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Essentials""]",$105.00,30,1125,30,30,1125,1125,30,1125,,t,24,48,48,295,1733270400000,18,2,0,1602460800000,1717113600000,4.67,4.67,4.44,4.94,4.89,4.89,4.5,STR-0003118,t,1,1,0,0,0.36,52.50
1265302382327584500,https://www.airbnb.com/rooms/1265302382327584423,20241204171216,1733270400000,city scrape,32N - Amazing 2BD & 2BTH near BART at Centre of SF,"Welcome to our cozy & private 2-bedroom, 2-bathroom ground floor unit in the heart of San Francisco! Just a short 5 mins walk from Balboa Park BART station, our space offers a comfortable accommodation perfect for short-term stays. <br /><br />Whether you’re here for work or leisure, you’ll enjoy having the entire place to yourself, with easy access to local attractions, restaurants, and public transportation. Ideal for a relaxing getaway! 🌟",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI2NTMwMjM4MjMyNzU4NDQyMw%3D%3D/original/cf43ab4e-14d3-426b-a9bc-10829c9b628e.jpeg,95761469,https://www.airbnb.com/users/show/95761469,Xinjiang,1474156800000,"San Francisco, CA",,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/b62b3ae6-4e15-4f12-bf5c-44ff3353416d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b62b3ae6-4e15-4f12-bf5c-44ff3353416d.jpg?aki_policy=profile_x_medium,Cayuga Terrace,1,1,"['email', 'phone', 'work_email']",t,f,,Outer Mission,,37.71876,-122.44423,Entire guest suite,Entire home/apt,4,2,2 baths,2,2,"[""Wifi"", ""Heating"", ""Shampoo"", ""Bed linens"", ""Smoke alarm"", ""Keypad"", ""Clothing storage"", ""Iron"", ""Bathtub"", ""Hot water"", ""Laundromat nearby"", ""Microwave"", ""Hangers"", ""Toaster"", ""Self check-in"", ""Single level home"", ""Conditioner"", ""Body soap"", ""TV"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Coffee maker"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Essentials""]",$106.00,2,28,2,2,28,28,2,28,,t,17,47,77,166,1733270400000,2,2,0,1729382400000,1730419200000,5,5,4.5,5,5,5,5,2024-009138STR,t,1,1,0,0,1.3,53.00
786203048372383000,https://www.airbnb.com/rooms/786203048372382949,20241204171216,1733270400000,city scrape,Two-Bed Apt in Mission Near Public Transportation,"Great location if you need to be near public transportation. We are less than 1/2 mile to the 24th St Bart Station.  Walkable to several restaurants, coffee shops and bars.  Zuckerberg San Francisco General Hospital is 1/2 mile from the apartment.",In the heart of the Mission District. Surrounded by vibrant Latin culture. Many of San Francisco's best restaurants and bars in walking distance. Surrounded by four parks within walking distance. Close to Mission Dolores Park.,https://a0.muscache.com/pictures/miso/Hosting-786203048372382949/original/768af1af-d6e5-4305-9e39-62e5b8084cd1.jpeg,492156112,https://www.airbnb.com/users/show/492156112,Benjamin,1671494400000,"San Francisco, CA","Ben is a consultant in the bay area. In his free time he enjoys hiking, skiing and exploring the SF culinary scene. ",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-492156112/original/d8dea6c7-ddb4-4f15-8746-6e1c3f555fa9.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-492156112/original/d8dea6c7-ddb4-4f15-8746-6e1c3f555fa9.jpeg?aki_policy=profile_x_medium,Mission District,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Mission,,37.75407,-122.41205,Entire rental unit,Entire home/apt,4,1,1 bath,2,3,"[""Shampoo"", ""Coffee"", ""Bed linens"", ""Wine glasses"", ""Smoke alarm"", ""Dining table"", ""First aid kit"", ""Iron"", ""Oven"", ""Hot water"", ""Portable heater"", ""Microwave"", ""Hangers"", ""Extra pillows and blankets"", ""Toaster"", ""Kitchen"", ""Clothing storage: closet"", ""Shared backyard \u2013 Fully fenced"", ""TV"", ""Dishes and silverware"", ""Free street parking"", ""Hair dryer"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Blender"", ""Exterior security cameras on property"", ""Cooking basics"", ""Exercise equipment: stationary bike"", ""Baking sheet"", ""Stove"", ""Fast wifi \u2013 519 Mbps"", ""Coffee maker"", ""Private entrance"", ""Carbon monoxide alarm"", ""Essentials""]",$107.00,30,365,30,30,365,365,30,365,,t,0,0,21,202,1733270400000,4,3,0,1692403200000,1728000000000,4.25,5,5,5,4.75,4.25,3.75,,f,1,1,0,0,0.25,53.50
30714980,https://www.airbnb.com/rooms/30714980,20241204171216,1733270400000,city scrape,Modern condo 1 bed + loft - downtown SF (30+ days),"Condo is on the 2nd floor of a building located in trending mid-Market across the street from the UC Hastings College of Law, two blocks away from Union square and few feet away from MUNI and BART station(very convenient transportation for guests coming from SFO).<br /><br />Amenities:<br />Laundry room, Laundry Locker, social room, bicycle storage, Roof, Elevator  and Fitness Center.<br />Unit Key Features: - 4k UHD TV  - Garbage Disposal - Microwave - 2 Fridges - High speed internet","- Theaters: Orpheum Theatre, Golden Gate Theatre, The Warfield, Strand Theatre<br /><br />- Education: Academy of Art University, Urban university, University of Pacific, Golden Gate University, UC Hastings College of Law,  College of Business Enterprises, San Francisco State University, Bryman College, FIDM San Francisco, Heald college, De Marillac Academy, The Art institute of California, Minerva Schools at KGI, Market Street School, City College of San Francisco<br /><br />- Museums: Onedome (Museum for Augmented Reality), Asian Art museum, International Art Museum of America, The American Bookbinders Museum, Children's Creativity Museum, Contemporary Jewish Museum, SFMOMA, Kiosk Museum, Museum of Ice Cream, The Color Factory, Tenderloin Museum, San Francisco Meme Museum<br /><br />- Shopping: Westfield mall, Union square, 1000 Van Ness, Metreon<br /><br />- Companies: Twitter, Zendesk, Wework, Xola and many more.<br /><br />- Other: City Hall, Union Plaza, Cable car, BART station, ",https://a0.muscache.com/pictures/a9f63b40-1d74-497e-8ef1-0d6f2ee1941f.jpg,229909490,https://www.airbnb.com/users/show/229909490,Ahmad,1544313600000,"West Menlo Park, CA","A professional, world traveler, social and friendly techie dude who has been living in the Bay Area for the last 10 years.  I lived in 3 different continents and speak four different languages, but the Bay Area is my home now.

I love San Francisco and I love my apartment there but I live closer to where I work in Menlo Park (30 minutes away from San Francisco) so I don’t get to spend much time in my apartment in San Francisco.  

I am more than happy to assist my guest(s) with anything they need during their stay as long they have the best enjoyable time in the apartment.",N/A,N/A,100%,f,https://a0.muscache.com/im/pictures/user/c4ac5ee6-7877-45b1-a0e5-40882ee660d0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c4ac5ee6-7877-45b1-a0e5-40882ee660d0.jpg?aki_policy=profile_x_medium,Civic Center,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Downtown/Civic Center,,37.78016,-122.41439,Entire condo,Entire home/apt,4,1,1 bath,2,2,"[""Wifi"", ""Heating"", ""Shampoo"", ""Bed linens"", ""Room-darkening shades"", ""Smoke alarm"", ""Dining table"", ""First aid kit"", ""Dryer"", ""Bidet"", ""Iron"", ""Bathtub"", ""Hot water"", ""Laundromat nearby"", ""Freezer"", ""Cleaning available during stay"", ""Mini fridge"", ""Microwave"", ""Cleaning products"", ""Hangers"", ""Extra pillows and blankets"", ""Kitchen"", ""Host greets you"", ""Body soap"", ""Dishes and silverware"", ""Hair dryer"", ""Elevator"", ""Fire extinguisher"", ""Gym"", ""Long term stays allowed"", ""Paid parking off premises"", ""Refrigerator"", ""Exterior security cameras on property"", ""Cooking basics"", ""TV with standard cable"", ""Coffee maker"", ""Clothing storage: wardrobe"", ""Ethernet connection"", ""Hot water kettle"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Essentials""]",$108.00,30,365,30,30,365,365,30,365,,t,27,57,87,362,1733270400000,7,2,0,1621641600000,1706918400000,4.43,4.71,4.71,4.86,4.86,3.29,4.14,,f,1,1,0,0,0.16,54.00
1093764675694021600,https://www.airbnb.com/rooms/1093764675694021632,20241204171216,1733270400000,city scrape,2132- 2B1B Ground Unit near Ocean & GG Park,"Welcome to our private 2-bedroom, 1-bathroom in-law unit of a single family home at the heart of Sunset district of San Francisco. It's the perfect home base for exploring the city on a budget. Perfect for tourists and business travelers. I live on the second floor. Guests will have access to free wifi and laundry.",,https://a0.muscache.com/pictures/miso/Hosting-1093764675694021632/original/55bcbc73-1586-4f8e-839d-35dd25bde123.jpeg,561464399,https://www.airbnb.com/users/show/561464399,Ruihua,1707609600000,"San Francisco, CA",,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-561464399/original/49614110-9058-41eb-abcb-2c14780e326c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-561464399/original/49614110-9058-41eb-abcb-2c14780e326c.jpeg?aki_policy=profile_x_medium,Golden Gate Heights,1,2,"['email', 'phone']",t,t,,Inner Sunset,,37.74903,-122.47553,Entire guest suite,Entire home/apt,5,1,1 bath,2,3,"[""Wifi"", ""Shampoo"", ""Coffee"", ""Bed linens"", ""Wine glasses"", ""Smoke alarm"", ""Dining table"", ""Trash compactor"", ""Dryer"", ""Bathtub"", ""Hot water"", ""Kitchenette"", ""Portable heater"", ""Microwave"", ""Cleaning products"", ""Hangers"", ""Extra pillows and blankets"", ""Toaster"", ""Clothing storage: closet"", ""Self check-in"", ""Single level home"", ""Conditioner"", ""Body soap"", ""TV"", ""Shower gel"", ""Dishes and silverware"", ""Free street parking"", ""Hair dryer"", ""Dedicated workspace"", ""Washer"", ""Refrigerator"", ""Lockbox"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Essentials""]",$108.00,1,28,1,1,28,28,1,28,,t,23,47,77,167,1733270400000,28,28,4,1710633600000,1732406400000,4.64,4.68,4.68,4.93,5,4.93,4.32,2024-001220STR,f,1,1,0,0,3.19,54.00
40312754,https://www.airbnb.com/rooms/40312754,20241204171216,1733270400000,city scrape,🌟Cozy place with 2 Master suite 🌟,"This cozy place come with **2 Master Bedroom** With 2 private bathroom and 2 queen size beds! Great for couples, friends or families travelling together!! In unit washer, dryer, refrigerator and microwave. Free street parking. <br /><br />Close to SFO,  downtown SF, Oracle Park (Giants Stadiums) and Chase Center, all about 15 to 20 minutes drive. If you are not planning to drive, public transportation is only few minutes away.",,https://a0.muscache.com/pictures/8b1c2aa4-fe40-48b1-b9a4-761b2bf53b88.jpg,310936946,https://www.airbnb.com/users/show/310936946,Xianlong,1574208000000,,,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/6f61f3ea-d0ea-4e29-9eb0-1ac0bbc5a0bb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6f61f3ea-d0ea-4e29-9eb0-1ac0bbc5a0bb.jpg?aki_policy=profile_x_medium,Bayview,2,3,"['email', 'phone']",t,t,,Bayview,,37.72821,-122.384,Entire home,Entire home/apt,4,2,2 baths,2,2,"[""Wifi"", ""Heating"", ""Shampoo"", ""Bed linens"", ""Room-darkening shades"", ""Smoke alarm"", ""Dining table"", ""Free washer \u2013 In unit"", ""First aid kit"", ""Iron"", ""Hot water"", ""Freezer"", ""Microwave"", ""Cleaning products"", ""Hangers"", ""Extra pillows and blankets"", ""Clothing storage: closet"", ""Self check-in"", ""Single level home"", ""Conditioner"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Dishes and silverware"", ""Free street parking"", ""Hair dryer"", ""Dedicated workspace"", ""Fire extinguisher"", ""Long term stays allowed"", ""Refrigerator"", ""Exterior security cameras on property"", ""Coffee maker"", ""Lockbox"", ""Carbon monoxide alarm"", ""Essentials""]",$109.00,1,368,1,1,1125,1125,1,1125,,t,30,60,90,365,1733270400000,52,15,0,1581811200000,1729382400000,4.25,4.31,4.23,4.56,4.63,3.6,4.15,STR-0004761,f,2,1,1,0,0.89,54.50
42069436,https://www.airbnb.com/rooms/42069436,20241204171216,1733270400000,city scrape,3 Jackson square. Columbus ave private 2 bedrooms.,A safe and great area to be in. Restaurant and shops.,,https://a0.muscache.com/pictures/dcd64f90-547d-41af-88d8-006fc7579497.jpg,204441,https://www.airbnb.com/users/show/204441,Gary,1282003200000,"Honolulu, HI", Open .and very easy going.always upgrading and improving.,within an hour,100%,97%,t,https://a0.muscache.com/im/users/204441/profile_pic/1282080296/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/204441/profile_pic/1282080296/original.jpg?aki_policy=profile_x_medium,Financial District,11,20,"['email', 'phone']",t,t,,Financial District,,37.79644,-122.4049,Entire guest suite,Entire home/apt,2,1,1 bath,2,2,"[""Wifi"", ""Hot water"", ""Heating"", ""Exterior security cameras on property"", ""Dryer"", ""Carbon monoxide alarm"", ""Bed linens"", ""Private entrance"", ""Cleaning products"", ""Essentials"", ""Hangers"", ""Room-darkening shades"", ""Smoke alarm"", ""Kitchen"", ""City skyline view"", ""Fire extinguisher"", ""Iron"", ""Washer""]",$109.00,30,365,30,30,1125,1125,30,1125,,t,30,60,90,365,1733270400000,2,1,0,1650585600000,1716595200000,4.5,4,4.5,4,5,5,5,,t,3,2,1,0,0.06,54.50
786203731439888500,https://www.airbnb.com/rooms/786203731439888508,20241204171216,1733270400000,city scrape,* Mamas House-Spacious and Comfy * Walk To Beach,"Come stay at Mamas house, lovingly well taken care of home in the Richland neighborhood.  You will be close to all the action in the city while still being far enough away to really relax and unwind.  The location being just 4 blocks to the beach and two blocks to Golden Gate Park, this house gives you the best of both worlds.  Explore the neighborhood on foot for a cup of coffee or a bite for dinner.  We also have a driveway for easy off street parking if you plan to have your own wheels.","We are located in the Outer Richmond district on the West side of the city.  The neighborhood is a good mix of residential neighborhood and small local businesses.  This isn't a party area and we expect our guests to respect our neighbors and neighborhood, after all we live her too!",https://a0.muscache.com/pictures/138f5668-cb2d-43ac-b2b6-eecf473eb2e2.jpg,492156849,https://www.airbnb.com/users/show/492156849,Irina,1671494400000,,,within a few hours,100%,100%,t,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Sutro Heights,1,2,['phone'],f,t,Neighborhood highlights,Outer Richmond,,37.77666,-122.50324,Entire home,Entire home/apt,6,1.5,1.5 baths,3,4,"[""Wifi"", ""Shampoo"", ""Coffee"", ""Bed linens"", ""Drying rack for clothing"", ""Wine glasses"", ""Room-darkening shades"", ""Smoke alarm"", ""Dining table"", ""Central heating"", ""Dishwasher"", ""Clothing storage: closet and dresser"", ""Bidet"", ""City skyline view"", ""Keypad"", ""Iron"", ""Oven"", ""Hot water"", ""Laundromat nearby"", ""Freezer"", ""Microwave"", ""Cleaning products"", ""Hangers"", ""Extra pillows and blankets"", ""Toaster"", ""Kitchen"", ""Shared backyard \u2013 Fully fenced"", ""Self check-in"", ""Shared beach access"", ""Conditioner"", ""Body soap"", ""Dishes and silverware"", ""Free street parking"", ""Hair dryer"", ""Dedicated workspace"", ""Fire extinguisher"", ""Pets allowed"", ""Long term stays allowed"", ""Refrigerator"", ""Gas stove"", ""Cooking basics"", ""Baking sheet"", ""Free parking on premises"", ""Coffee maker"", ""Private entrance"", ""55 inch HDTV"", ""Carbon monoxide alarm"", ""Essentials""]",$109.00,30,730,30,30,1125,1125,30,1125,,t,30,60,90,179,1733270400000,37,12,0,1676592000000,1723248000000,4.81,4.92,4.78,4.86,4.89,4.84,4.65,2022-011062STR,t,1,1,0,0,1.69,36.33
